<<<<<<< HEAD
tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
21	SP2	36.89	39.686	2.796	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	ua mi piacevano tanto quelle zucchine le ave[te man]giate tutte	ua mi piacevano tanto quelle zucchine le ave[te man]giate tutte	ua mi piacevano tanto quelle zucchine le avete mangiate tutte
22	SP1	38.664	38.923	0.259	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[mh]	[mh]	mh
23	SP1	39.898	40.4630000000001	0.565	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	<sorry>	<sorry>	sorry
24	SP1	40.908	42.422	1.514	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	te le rifaccio prima che te ne vai	te le rifaccio prima che te ne vai	te le rifaccio prima che te ne vai
25	SP3	42.5970000000001	42.97	0.373	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	e:h	e:h	eh
26	SP2	43.4200000000001	44.106	0.686	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	prima che te ne vai	prima che te ne vai	prima che te ne vai
27	SP3	44.3920000000001	44.561	0.169	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	m:h	m:h	mh
28	SP2	44.5730000000001	45.25	0.677	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	è lui che va via	è lui che va via	è lui che va via
29	SP3	45.6950000000001	46.7520000000001	1.057	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	>sai che possiamo [fare]<?	>sai che possiamo [fare]<?	sai che possiamo fare
30	SP2	46.2	46.5730000000001	0.373	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[m:hm:h]	[m:hm:h]	mhmh
31	SP2	47.236	47.484	0.248	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	°no°	°no°	no
32	SP3	47.836	50.211	2.375	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	9	con questa zucchinona gigante che tengo (.) la vogliamo arrostire?	con questa zucchinona gigante che tengo {P} la vogliamo arrostire?	con questa zucchinona gigante che tengo {P} la vogliamo arrostire
33	SP3	50.3710000000001	51.542	1.171	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	ADESSO tipo	ADESSO tipo	adesso tipo
34	SP3	51.711	53.3440000000001	1.633	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	cioè non ce la mangiamo adesso però	cioè non ce la mangiamo adesso però	cioè non ce la mangiamo adesso però
35	SP3	53.5590000000001	54.562	1.003	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	lo facciamo per domani magari	lo facciamo per domani magari	lo facciamo per domani magari
36	SP1	54.5790000000001	55.0450000000001	0.466	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	va bene	va bene	va bene
37	SP2	55.3440000000001	57.686	2.342	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	ma perché la zucchinona non l'avevi già fatta?	ma perché la zucchinona non l'avevi già fatta?	ma perché la zucchinona non l' avevi già fatta
38	SP3	57.991	59.221	1.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	amo' erano DUE zucchino[ne]	amo' erano DUE zucchino[ne]	amo' erano due zucchinone
39	SP2	59.063	59.803	0.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[°xx] zucchinone°	[°xx] zucchinone°	xx zucchinone
40	SP3	59.827	61.729	1.902	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	6	una l'ho fatta (.) l'altra::	una l'ho fatta {P} l'altra::	una l' ho fatta {P} l' altra
41	SP1	61.994	64.6320000000001	2.638	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	eh ma l'altra [è metà] perché metà [si] deve tagliare	eh ma l'altra [è metà] perché metà [si] deve tagliare	eh ma l' altra è metà perché metà si deve tagliare
42	SP2	62.585	63.134	0.549	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[è nel frigo]	[è nel frigo]	è nel frigo
43	SP2	63.5970000000001	63.803	0.206	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[eh]	[eh]	eh
44	SP3	64.7220000000001	68.832	4.21	True	0	0	0	0	0	0	1	0	False	False	False	False	True	45=1.550	0	0	0, 	17	[p]erché nel frigo:: [stava troppo: forte se:]: ì m: il ghiaccio l'ha tipo un po: m::h	[p]erché nel frigo:: [stava troppo: forte se:]: ì m: il ghiaccio l'ha tipo un po: m::h	perché nel frigo stava troppo forte se ì m il ghiaccio l' ha tipo un po mh
45	SP1	65.4000000000001	66.9500000000001	1.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	[il ghiaccio là che è eh]	[il ghiaccio là che è eh]	il ghiaccio là che è eh
46	SP3	69.623	71.635	2.012	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	disturbata diciamo così non so [co]me dire m::h	disturbata diciamo così non so [co]me dire m::h	disturbata diciamo così non so come dire mh
47	SP2	71.029	71.1710000000001	0.142	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[m:h]	[m:h]	mh
48	SP3	72.0640000000001	73.6990000000001	1.635	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	cioè si è [fa]tta tipo molla, [strana]	cioè si è [fa]tta tipo molla, [strana]	cioè si è fatta tipo molla strana
49	SP2	72.2560000000001	72.407	0.151	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[no]	[no]	no
50	SP2	73.1020000000001	74.1890000000001	1.087	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[s'è con]gelata	[s'è con]gelata	s' è congelata
51	SP3	75.207	77.058	1.851	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	eh ma si è fatta molla [strana da un lato]	eh ma si è fatta molla [strana da un lato]	eh ma si è fatta molla strana da un lato
52	SP2	76.206	77.9720000000001	1.766	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	[eh si è brucia]ta si è::	[eh si è brucia]ta si è::	eh si è bruciata si è
53	SP3	77.9740000000001	79.664	1.69	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	bra~ tipo forse una bruciatura da: gelo	bra~ tipo forse una bruciatura da: gelo	bra~ tipo forse una bruciatura da gelo
54	SP2	80.462	80.8190000000001	0.357	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	m:h	m:h	mh
55	SP2	84.1020000000001	86.368	2.266	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	mi è piaciuto come le ha:: fatte rosanna	mi è piaciuto come le ha:: fatte rosanna	mi è piaciuto come le ha fatte rosanna
56	SP1	86.856	87.32	0.464	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	olè	olè	olè
57	SP2	87.889	89.788	1.899	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	c'ha messo [dentro l'ori]gano tuttavia	c'ha messo [dentro l'ori]gano tuttavia	c' ha messo dentro l' origano tuttavia
58	SP1	88.4010000000001	88.8190000000001	0.418	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	0	[xx]	[xx]	xx
59	SP3	90.6180000000001	94.7280000000001	4.11	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	16	davvero do~ dovresti essere contenta è il primo: complimento da qua~ che hai cucinato qualcosa tu	davvero do~ dovresti essere contenta è il primo: complimento da qua~ che hai cucinato qualcosa tu	davvero do~ dovresti essere contenta è il primo complimento da qua~ che hai cucinato qualcosa tu
60	SP1	93.5990000000001	95.216	1.617	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((applaude))	{applaude}	{applaude}
61	SP1	95.4630000000001	98.991	3.528	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	14	grazie gra~ me lo ricorderò a vita sappiate che non si replicherà mai più	grazie gra~ me lo ricorderò a vita sappiate che non si replicherà mai più	grazie gra~ me lo ricorderò a vita sappiate che non si replicherà mai più
62	SP3	98.783	99.5500000000001	0.767	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
63	SP1	100.26	102.741	2.481	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	no perché poi io invece e:: adoro	no perché poi io invece e:: adoro	no perché poi io invece e adoro
64	SP1	103.054	106.364	3.31	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	i~ come mangiano in ospedale praticamente luciana me lo dice sempre	i~ come mangiano in ospedale praticamente luciana me lo dice sempre	i~ come mangiano in ospedale praticamente luciana me lo dice sempre
65	SP1	106.706	107.872	1.166	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	allora senza sale	allora senza sale	allora senza sale
66	SP1	108.462	112.53	4.068	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	16	cioè meno sale c'è più mi piace, senza olio, senza niente cioè meno condimento è	cioè meno sale c'è più mi piace, senza olio, senza niente cioè meno condimento è	cioè meno sale c' è più mi piace senza olio senza niente cioè meno condimento è
67	SP3	112.647	114.369	1.722	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	14	questo sale l'ho pre so [perché] me l'hai chiesto tu eh però	questo sale l'ho pre so [perché] me l'hai chiesto tu eh però	questo sale l' ho pre so perché me l' hai chiesto tu eh però
68	SP1	113.3	113.491	0.191	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[eh]	[eh]	eh
69	SP1	114.552	115.788	1.236	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	no [no s]ì sì questo sì	no [no s]ì sì questo sì	no no sì sì questo sì
70	SP3	114.658	115.0	0.342	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	0	[xx]	[xx]	xx
71	SP3	116.582	117.114	0.532	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	più o meno	più o meno	più o meno
72	SP1	117.975	119.434	1.459	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	no ci sono cose e cose	no ci sono cose e cose	no ci sono cose e cose
73	SP1	120.058	123.205	3.147	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	però tipo la pasta me la sto mangiando quasi completamente senza sale	però tipo la pasta me la sto mangiando quasi completamente senza sale	però tipo la pasta me la sto mangiando quasi completamente senza sale
74	SP3	123.333	123.635	0.302	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	m:h	m:h	mh
75	SP3	124.627	125.741	1.114	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	non fa schifo la pasta senza sa~?	non fa schifo la pasta senza sa~?	non fa schifo la pasta senza sa~
76	SP1	125.751	130.823	5.072	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	21	lo so ma mi sono abituata al sapore ormai PURE QUANDO CI METTI UN PIZZICO DI SALE IO LA SENTO SALATISSIMA	lo so ma mi sono abituata al sapore ormai PURE QUANDO CI METTI UN PIZZICO DI SALE IO LA SENTO SALATISSIMA	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima
77	SP3	130.836	132.597	1.761	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	8	cioè non metti proprio (.) il sale nell'acqu[a]?	cioè non metti proprio {P} il sale nell'acqu[a]?	cioè non metti proprio {P} il sale nell' acqua
78	SP1	132.493	132.961	0.468	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[n]:o	[n]:o	no
79	SP1	134.233	134.766	0.533	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	m:h	m:h	mh
80	SP2	135.023	135.411	0.388	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[cosa]?	[cosa]?	cosa
81	SP3	135.027	135.96	0.933	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[che schi]fo amo'	[che schi]fo amo'	che schifo amo'
82	SP1	136.311	139.479	3.168	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	eh lo so però no xx mi sono abituata non so il perché	eh lo so però no xx mi sono abituata non so il perché	eh lo so però no xx mi sono abituata non so il perché
83	SP2	140.819	141.118	0.299	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	vabbè	vabbè	vabbè
84	SP2	141.615	142.205	0.59	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	che problema hai	che problema hai	che problema hai
85	SP3	142.318	142.886	0.568	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
86	SP1	142.712	145.145	2.433	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	7	eh INFATTI che problema ho (.) d:itemelo voi	eh INFATTI che problema ho {P} d:itemelo voi	eh infatti che problema ho {P} ditemelo voi
87	SP2	145.152	146.564	1.412	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	6	vabbè meglio così in realtà eh	vabbè meglio così in realtà eh	vabbè meglio così in realtà eh
88	SP3	146.564	147.005	0.441	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	tanti	tanti	tanti
89	SP1	147.745	149.196	1.451	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	3	marò veramente tantissimi ((ride))	marò veramente tantissimi {ride}	marò veramente tantissimi {ride}
90	SP3	148.746	149.327	0.581	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
91	SP2	149.586	150.118	0.632	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	0	0, 	3	cioè voglio dire	cioè voglio dire	cioè voglio dire
92	SP3	150.217	150.646	0.429	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	ops	ops	ops
93	SP2	150.648	155.468	4.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	19	che non la vuoi: che è sala:~ cioè che non vuoi mettere il sale nel condimento della pasta però:	che non la vuoi: che è sala:~ cioè che non vuoi mettere il sale nel condimento della pasta però:	che non la vuoi che è sala~ cioè che non vuoi mettere il sale nel condimento della pasta però
94	SP2	155.756	158.386	2.63	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	non salare l'acqua quando la bolli e: illega[le]	non salare l'acqua quando la bolli e: illega[le]	non salare l' acqua quando la bolli e illegale
95	SP3	158.155	158.825	0.67	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[es]at[to]	[es]at[to]	esatto
96	SP2	158.565	159.06	0.495	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[non si fa]	[non si fa]	non si fa
97	SP1	158.719	159.905	1.186	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[è ill]egale	[è ill]egale	è illegale
98	SP1	160.905	167.807	6.902	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	33	lo so ma ti vi giuro che io sento ormai sempre salato >pure< se ci metti un pizzico io non ce la faccio a mangiarlo non so >quante volte ho litigato con mamma<	lo so ma ti vi giuro che io sento ormai sempre salato >pure< se ci metti un pizzico io non ce la faccio a mangiarlo non so >quante volte ho litigato con mamma<	lo so ma ti vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce la faccio a mangiarlo non so quante volte ho litigato con mamma
99	SP2	168.27	169.196	0.926	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	vabbè meglio così	vabbè meglio così	vabbè meglio così
100	SP1	170.028	172.54	2.512	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	perché la sento oggettivamente salata	perché la sento oggettivamente salata	perché la sento oggettivamente salata
101	SP2	175.375	177.304	1.929	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	io comunque non so voi ho ancora fame voi?	io comunque non so voi ho ancora fame voi?	io comunque non so voi ho ancora fame voi
102	SP3	178.082	180.713	2.631	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	9	io: non particolarme~ [mangiati un po'] di queste melanzanette	io: non particolarme~ [mangiati un po'] di queste melanzanette	io non particolarme~ mangiati un po' di queste melanzanette
103	SP1	179.056	179.598	0.542	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[io no:]	[io no:]	io no
104	SP2	180.877	182.848	1.971	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	io volevo le m:h zucchine di rosanna	io volevo le m:h zucchine di rosanna	io volevo le mh zucchine di rosanna
105	SP2	183.112	185.045	1.933	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	le avete mangiate [tutte quante]	le avete mangiate [tutte quante]	le avete mangiate tutte quante
106	SP3	184.083	185.042	0.959	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	[eh amo' sono finite]	[eh amo' sono finite]	eh amo' sono finite
107	SP1	184.758	187.653	2.895	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	15	[SENTI] non so se già le hai assaggiate ma x a me fanno schifo ste cose	[SENTI] non so se già le hai assaggiate ma x a me fanno schifo ste cose	senti non so se già le hai assaggiate ma x a me fanno schifo ste cose
108	SP2	189.338	189.725	0.387	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	vabbè	vabbè	vabbè
109	SP3	191.84	192.983	1.143	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	non sono quelle della mamma	non sono quelle della mamma	non sono quelle della mamma
110	SP1	193.086	196.873	3.787	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	no[: no sono] brutte proprio amo' sono: sottaceto no sottolio	n[o: no sono] brutte proprio amo' sono: sottaceto no sottolio	no no sono brutte proprio amo' sono sottaceto no sottolio
111	SP3	193.203	193.961	0.758	True	0	0	0	0	0	0	0	0	False	False	False	False	True	110=0.758	0	0	0, 	3	ma sono buone	ma sono buone	ma sono buone
112	SP3	197.249	197.877	0.628	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	3	è vero (.) però	è vero {P} però	è vero {P} però
113	SP1	197.938	198.901	0.963	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	no so bruttissime	no so bruttissime	no so bruttissime
114	SP3	198.977	199.453	0.476	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	ROSA	ROSA	rosa
115	SP3	199.71	202.932	3.222	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	13	#sanna cunsuma' se fai questa cattiva [pubblicità ALBERTO NON SE LE MANGIA] eh	sanna cunsuma' se fai questa cattiva [pubblicità ALBERTO NON SE LE MANGIA] eh	sanna cunsuma' se fai questa cattiva pubblicità alberto non se le mangia eh
116	SP1	201.156	202.815	1.659	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	[lo so ma non mi PIACCIONO ah]	[lo so ma non mi PIACCIONO ah]	lo so ma non mi piacciono ah
117	SP2	204.151	206.897	2.746	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	11	ma a me neanche piacciono mi piacciono solo quelle di mamma	ma a me neanche piacciono mi piacciono solo quelle di mamma	ma a me neanche piacciono mi piacciono solo quelle di mamma
118	SP3	207.918	208.118	0.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	Sì	Sì	sì
119	SP3	208.778	210.414	1.636	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	10	anche a me piacciono soltanto quelle della mamma di roberto	anche a me piacciono soltanto quelle della mamma di roberto	anche a me piacciono soltanto quelle della mamma di roberto
120	SP2	210.861	212.52	1.659	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	fanno s[chif]o sanno di zenzero	fanno s[chif]o sanno di zenzero	fanno schifo sanno di zenzero
121	SP1	211.226	211.418	0.192	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[eh]	[eh]	eh
122	SP1	212.606	213.936	1.33	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0, 	3	sono (.) di zenzero?	sono {P} di zenzero?	sono {P} di zenzero
123	SP3	213.983	214.504	0.521	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	ma no:	ma no:	ma no
124	SP1	214.536	215.913	1.377	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	no zenzero <non saprei>	no zenzero <non saprei>	no zenzero non saprei
125	SP3	218.274	219.59	1.316	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	per me è come rosanna sanno di aceto	per me è come rosanna sanno di aceto	per me è come rosanna sanno di aceto
126	SP2	220.032	220.823	0.791	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	no non sono buone	no non sono buone	no non sono buone
127	SP2	221.147	221.95	0.803	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	sono brutte proprio	sono brutte proprio	sono brutte proprio
128	SP3	222.118	222.81	0.692	True	0	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0, 	3	[le dobbiamo BUTTARE?]	[le dobbiamo BUTTARE]?	le dobbiamo buttare
129	SP1	222.118	223.494	1.376	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[sì sono <bru]tte:>	[sì sono <bru]tte:>	sì sono brutte
130	SP3	223.684	225.84	2.156	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	14	che dite le buttiamo e com~ e apriamo quelle là della mamma di ALBERTO?	che dite le buttiamo e com~ e apriamo quelle là della mamma di ALBERTO?	che dite le buttiamo e com~ e apriamo quelle là della mamma di alberto
131	SP1	226.353	227.148	0.795	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	e:[:h io]	[e::h io]	eh io
132	SP3	226.624	227.483	0.859	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	[che ne pensa]te?	[che ne pensa]te?	che ne pensate
133	SP2	227.86	228.459	0.599	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	beh è peccato	beh è peccato	beh è peccato
134	SP1	228.753	229.953	1.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	5	è un [po' un]o spre:co	è un [po' un]o spre:co	è un po' uno spreco
135	SP3	229.032	229.304	0.272	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	[eh]	[eh]	eh
136	SP3	231.049	233.434	2.385	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	eh lo so raga' però pure io [(le sto mangiando) per forza]	eh lo so raga' però pure io [(le sto mangiando) per forza]	eh lo so raga' però pure io le sto mangiando per forza
137	SP2	232.426	235.456	3.03	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	12	[però sono veramente bru]tte queste °mamma mia sembrano finte ma che è°	[però sono veramente bru]tte queste °mamma mia sembrano finte ma che è°	però sono veramente brutte queste mamma mia sembrano finte ma che è
138	SP1	235.606	237.099	1.493	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	3	E:H sono bruttissime::	E:H sono bruttissime::	eh sono bruttissime
139	SP2	237.477	238.75	1.273	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	non hanno texture sono	non hanno texture sono	non hanno texture sono
140	SP2	241.059	244.007	2.948	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	8	io un tempo compravo quella là:: della lidl	io un tempo compravo quella là:: della lidl	io un tempo compravo quella là della lidl
141	SP1	244.383	244.815	0.432	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	m:h	m:h	mh
142	SP2	245.712	246.532	0.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	1	BARESA	BARESA	baresa
143	SP1	246.537	250.159	3.622	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	17	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte
144	SP3	250.267	253.513	3.246	True	0	0	0	0	0	0	0	0	False	False	False	True	True	145=0.306,146=0.724	1	0	0, 	15	vabbè [queste so]no (.) d'amico in teoria dovrebb~ le x cioè è una marca buona] costa	vabbè [queste so]no {P} d'amico in teoria dovrebb~ le x cioè è una marca buona] costa	vabbè queste sono {P} d' amico in teoria dovrebb~ le x cioè è una marca buona costa
145	SP1	250.388	250.694	0.306	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	0	[xx]	[xx]	xx
146	SP2	252.358	253.082	0.724	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	2	[COSTANO EH]	[COSTANO EH]	costano eh
147	SP1	253.552	253.983	0.431	True	0	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0, 	4	#°eh [nu me piace°]	°eh [nu me piace°]	eh nu me piace
148	SP2	254.042	254.991	1.049	True	0	0	0	0	0	0	1	0	False	False	False	False	True	_	0	0	0, 	2	[cos]tano queste	[cos]tano queste	costano queste
149	SP1	256.282	257.713	1.431	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	7	e come ma~ mamma l'ha comprate?	e come ma~ mamma l'ha comprate?	e come ma~ mamma l' ha comprate
150	SP3	257.382	258.491	1.109	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
151	SP1	258.576	259.685	1.209	True	0	0	0	0	0	0	1	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
152	SP2	258.561	259.156	0.595	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	0	((ride))	{ride}	{ride}
153	SP2	259.573	260.507	0.934	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0, 	4	ha fatto i [soldi]	ha fatto i [soldi]	ha fatto i soldi
154	SP1	259.988	261.702	1.714	True	2	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0, 	3	[(scusa) ]((ride)) eh infatti	[(scusa)] {ride} eh infatti	scusa {ride} eh infatti
